ID,CONTEXT,SHAPE_OBJECT,SHAPE_DETAILS,WARE,PRODUCTION_PLACE,CONSERVATION,CHRONOLOGY,Context_Survey_Homogenized
9631,T12-208-2-4,Undetermined,wall,coarse,Local,Poor,Undetermined,T12-208-2
9632,T12-208-2-4,Open shape,wall,red glazed,Local,Poor,Archaic/Classical,T12-208-2
9633,T12-208-2-4,Cup,rim,black glaze,Local,Poor,Archaic/Classical,T12-208-2
9634,T12-208-2-4,Closed shape,wall,black figure,Import,Poor,Geometric/Archaic,T12-208-2
9635,T12-208-2-4,Closed shape,base,coarse,Local,Poor,Undetermined,T12-208-2
9636,T12-208-2-4,Cup,rim,plain,Import,Poor,Undetermined,T12-208-2
9637,T12-208-2-4,Open shape,rim + handle,black glaze,Attic,Poor,Archaic,T12-208-2
9638,T12-208-2-4,Jar,base,cooking,Import,Poor,Undetermined,T12-208-2
9661,T12-208-2-2,Tile,wall,plain,Local,Poor,Undetermined,T12-208-2
9662,T12-208-2-2,Undetermined,wall,coarse,Local,Poor,Undetermined,T12-208-2
9663,T12-208-2-2,Pithos,shoulder,coarse,Local,Medium,Undetermined,T12-208-2
9664,T12-208-2-2,Undetermined,wall,plain,Local,Poor,Undetermined,T12-208-2
9665,T12-208-2-2,Undetermined,base,plain,Local,Poor,Undetermined,T12-208-2
9666,T12-208-2-2,Undetermined,wall,plain,Import,Poor,Undetermined,T12-208-2
9667,T12-208-2-2,Undetermined,wall,plain,Corinthian,Poor,Undetermined,T12-208-2
9668,T12-208-2-2,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-2
9669,T12-208-2-2,Undetermined,base,cooking,Import,Poor,Undetermined,T12-208-2
9670,T12-208-2-2,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-2
9671,T12-208-2-2,Amphora,wall,plain,Local,Medium,Undetermined,T12-208-2
9672,T12-208-2-2,Open shape,wall,black glaze,Local,Poor,Archaic,T12-208-2
9673,T12-208-2-2,Open shape,handle,coarse,Local,Poor,Middle Bronze Age,T12-208-2
9674,T12-208-2-2,Cup,rim,plain,Local,Poor,Undetermined,T12-208-2
9675,T12-208-2-2,Amphora,handle,plain,Local,Poor,Undetermined,T12-208-2
9676,T12-208-2-2,Closed shape,base,plain,Import,Poor,Undetermined,T12-208-2
9677,T12-208-2-2,Undetermined,handle,plain,Corinthian,Poor,Undetermined,T12-208-2
11347,T12-208-2-1,Litharge,Undetermined,Undetermined,Local,Undetermined,Undetermined,T12-208-2
11348,T12-208-2-1,Pithos,wall,coarse,Import,Poor,Undetermined,T12-208-2
11349,T12-208-2-1,Closed shape,wall,coarse,Local,Poor,Prehistoric,T12-208-2
11350,T12-208-2-1,Undetermined,wall,cooking,Local,Poor,Prehistoric,T12-208-2
11351,T12-208-2-1,Amphora,wall,plain,Local,Poor,Archaic/Hellenistic,T12-208-2
11352,T12-208-2-1,Amphora,wall,plain,Corinthian,Poor,Archaic/Hellenistic,T12-208-2
11353,T12-208-2-1,Jug,neck,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-2
11354,T12-208-2-1,Undetermined,wall,plain,Import,Poor,Archaic/Classical,T12-208-2
11355,T12-208-2-1,Amphora,wall,plain,Import,Poor,Archaic/Hellenistic,T12-208-2
11356,T12-208-2-1,Undetermined,wall,plain,Local,Poor,Archaic/Hellenistic,T12-208-2
11357,T12-208-2-1,Stone,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,T12-208-2
11358,T12-208-2-1,Open shape,wall,brown glaze,Local,Poor,Archaic/Hellenistic,T12-208-2
11359,T12-208-2-1,Undetermined,wall,red glazed,Local,Poor,Archaic/Hellenistic,T12-208-2
11360,T12-208-2-1,Closed shape,wall,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-2
11361,T12-208-2-1,Undetermined,base,plain,Local,Poor,Archaic/Hellenistic,T12-208-2
11362,T12-208-2-1,Jar,handle root,plain,Import,Poor,Archaic/Hellenistic,T12-208-2
11363,T12-208-2-1,Closed shape,base,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-2
11364,T12-208-2-1,Table amphora,base,painted,Local,Medium,Archaic/Hellenistic,T12-208-2
11365,T12-208-2-1,Undetermined,base,plain,Local,Poor,Archaic/Hellenistic,T12-208-2
11366,T12-208-2-1,Cooking pot,handle,coarse,Local,Poor,Prehistoric,T12-208-2
11367,T12-208-2-1,Pebble,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,T12-208-2
9580,T12-208-3-3,Undetermined,wall,plain,Local,Poor,Undetermined,T12-208-3
9581,T12-208-3-3,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-3
9582,T12-208-3-3,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-3
9583,T12-208-3-3,Undetermined,wall,plain,Import,Poor,Undetermined,T12-208-3
9584,T12-208-3-3,Undetermined,wall,plain,Corinthian,Poor,Undetermined,T12-208-3
9585,T12-208-3-3,Undetermined,wall,coarse,Local,Poor,Undetermined,T12-208-3
9586,T12-208-3-3,Closed shape,wall,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9587,T12-208-3-3,Open shape,wall,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9588,T12-208-3-3,Closed shape,base,black glaze,Local,Medium,Archaic/Classical,T12-208-3
9589,T12-208-3-3,Undetermined,handle,coarse,Local,Poor,Undetermined,T12-208-3
9590,T12-208-3-3,Undetermined,handle,brown glaze,Local,Poor,Archaic/Classical,T12-208-3
9591,T12-208-3-3,Closed shape,handle root,cooking,Import,Poor,Undetermined,T12-208-3
9592,T12-208-3-3,Closed shape,wall,coarse,Local,Poor,Undetermined,T12-208-3
9593,T12-208-3-3,Jug,handle,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9594,T12-208-3-3,Kotyle,base,painted,Corinthian,Poor,Archaic,T12-208-3
9595,T12-208-3-3,Open shape,handle root,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9596,T12-208-3-3,Open shape,rim,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9597,T12-208-3-3,Open shape,base,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9598,T12-208-3-3,Closed shape,wall,black figure,Corinthian,Poor,Archaic,T12-208-3
9599,T12-208-3-3,Closed shape,spout,cooking,Import,Poor,Undetermined,T12-208-3
9600,T12-208-3-3,Undetermined,rim,black glaze,Local,Poor,Classical,T12-208-3
9639,T12-208-3-4,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-3
9640,T12-208-3-4,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-3
9641,T12-208-3-4,Undetermined,wall,plain,Local,Poor,Undetermined,T12-208-3
9642,T12-208-3-4,Undetermined,wall,plain,Corinthian,Poor,Undetermined,T12-208-3
9643,T12-208-3-4,Undetermined,wall,coarse,Local,Poor,Undetermined,T12-208-3
9644,T12-208-3-4,Undetermined,wall,coarse,Import,Poor,Undetermined,T12-208-3
9645,T12-208-3-4,Open shape,wall,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9646,T12-208-3-4,Undetermined,wall,brown glaze,Local,Poor,Archaic/Classical,T12-208-3
9647,T12-208-3-4,Closed shape,wall,black glaze,Local,Poor,Archaic/Classical,T12-208-3
9648,T12-208-3-4,Undetermined,wall,brown glaze,Local,Poor,Archaic/Classical,T12-208-3
9649,T12-208-3-4,Open shape,wall,brown glaze,Local,Medium,Medieval/Early Modern,T12-208-3
9650,T12-208-3-4,Undetermined,base,cooking,Import,Poor,Undetermined,T12-208-3
9651,T12-208-3-4,Undetermined,base,cooking,Import,Medium,Undetermined,T12-208-3
9652,T12-208-3-4,Undetermined,handle,cooking,Import,Medium,Undetermined,T12-208-3
9653,T12-208-3-4,Closed shape,rim,cooking,Import,Poor,Undetermined,T12-208-3
9654,T12-208-3-4,Cooking pot,rim,cooking,Import,Medium,Undetermined,T12-208-3
9655,T12-208-3-4,Kados,base,cooking,Import,Medium,Undetermined,T12-208-3
9656,T12-208-3-4,Lekythos,base,black glaze,Attic,Medium,Archaic/Classical,T12-208-3
9657,T12-208-3-4,Skyphos,base,black glaze,Local,Medium,Geometric/Archaic,T12-208-3
9658,T12-208-3-4,Skyphos,base,black glaze,Local,Medium,Geometric/Archaic,T12-208-3
9659,T12-208-3-4,Jug,rim,plain,Punic,Medium,Geometric/Archaic,T12-208-3
9660,T12-208-3-4,Grinding stone,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,T12-208-3
10666,T12-208-3-4,Shell,Undetermined,Undetermined,Undetermined,Poor,Undetermined,T12-208-3
10692,T12-208-3-2,Pebble,Undetermined,Undetermined,Undetermined,Medium,Undetermined,T12-208-3
11368,T12-208-3-2,Amphora,wall,plain,Corinthian,Poor,Archaic/Hellenistic,T12-208-3
11369,T12-208-3-2,Undetermined,wall,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11370,T12-208-3-2,Amphora,wall,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11371,T12-208-3-2,Amphora,wall,plain,Local,Poor,Roman,T12-208-3
11372,T12-208-3-2,Closed shape,wall,red glazed,Local,Poor,Archaic/Hellenistic,T12-208-3
11373,T12-208-3-2,Closed shape,wall,black glaze,Attic,Poor,Archaic/Hellenistic,T12-208-3
11374,T12-208-3-2,Open shape,wall,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-3
11375,T12-208-3-2,Open shape,wall,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-3
11376,T12-208-3-2,Closed shape,wall,painted,Corinthian,Poor,Archaic/Hellenistic,T12-208-3
11377,T12-208-3-2,Stone,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,T12-208-3
11378,T12-208-3-2,Pebble,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,T12-208-3
11379,T12-208-3-2,Undetermined,wall,coarse,Local,Poor,Prehistoric,T12-208-3
11380,T12-208-3-2,Undetermined,wall,cooking,Local,Poor,Prehistoric,T12-208-3
11381,T12-208-3-2,Open shape,wall,cooking,Local,Medium,Middle Bronze Age,T12-208-3
11382,T12-208-3-2,Cooking pot,base,cooking,Local,Poor,Early Bronze Age,T12-208-3
11383,T12-208-3-2,Amphora,base,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11384,T12-208-3-2,Mortar,base,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11385,T12-208-3-2,Undetermined,rim,plain,Corinthian,Poor,Archaic/Hellenistic,T12-208-3
11386,T12-208-3-2,Undetermined,handle,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11387,T12-208-3-2,Undetermined,handle,cooking,Local,Poor,Prehistoric,T12-208-3
11388,T12-208-3-2,Open shape,base,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-3
11389,T12-208-3-2,Skyphos,handle,black glaze,Attic,Poor,Archaic/Hellenistic,T12-208-3
11390,T12-208-3-2,Pithos,base,coarse,Local,Poor,Prehistoric,T12-208-3
11391,T12-208-3-2,Jug,handle,cooking,Local,Poor,Classical,T12-208-3
11392,T12-208-3-2,Undetermined,handle,cooking,Local,Poor,Classical,T12-208-3
11393,T12-208-3-2,Undetermined,handle root,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11413,T12-208-3-1,Undetermined,wall,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11414,T12-208-3-1,Undetermined,wall,plain,Import,Poor,Archaic/Hellenistic,T12-208-3
11415,T12-208-3-1,Amphora,wall,plain,Corinthian,Poor,Archaic/Hellenistic,T12-208-3
11416,T12-208-3-1,Amphora,wall,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11417,T12-208-3-1,Open shape,wall,black glaze,Corinthian,Poor,Archaic/Hellenistic,T12-208-3
11418,T12-208-3-1,Open shape,wall,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-3
11419,T12-208-3-1,Closed shape,wall,black glaze,Local,Poor,Archaic/Hellenistic,T12-208-3
11420,T12-208-3-1,Closed shape,wall,black glaze,Attic,Poor,Archaic/Hellenistic,T12-208-3
11421,T12-208-3-1,Undetermined,wall,coarse,Local,Poor,Prehistoric,T12-208-3
11422,T12-208-3-1,Undetermined,wall,cooking,Local,Poor,Prehistoric,T12-208-3
11423,T12-208-3-1,Pebble,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,T12-208-3
11424,T12-208-3-1,Undetermined,rim,cooking,Local,Poor,Prehistoric,T12-208-3
11425,T12-208-3-1,Closed shape,handle root,cooking,Local,Poor,Prehistoric,T12-208-3
11426,T12-208-3-1,Cooking bell,base,cooking,Local,Poor,Classical,T12-208-3
11427,T12-208-3-1,Undetermined,base,plain,Local,Poor,Archaic/Hellenistic,T12-208-3
11428,T12-208-3-1,Cup,handle,red glazed,Local,Poor,Archaic/Hellenistic,T12-208-3
11429,T12-208-3-1,Jug,rim + handle,plain,Corinthian,Poor,Archaic/Hellenistic,T12-208-3
11430,T12-208-3-1,Louterion,wall,plain,Corinthian,Poor,Archaic/Hellenistic,T12-208-3
9488,T12-208-4-4,Pithos,wall,incised,Local,Good,Archaic,T12-208-4
9489,T12-208-4-4,Undetermined,rim,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9490,T12-208-4-4,Undetermined,stem,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9491,T12-208-4-4,Pithos,handle,plain,Corinthian,Medium,Archaic/Hellenistic,T12-208-4
9492,T12-208-4-4,Stamnos,rim,black glaze,Attic,Medium,Archaic/Hellenistic,T12-208-4
9493,T12-208-4-4,Undetermined,rim,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9494,T12-208-4-4,Basin,rim,white slipped,Import,Medium,Archaic/Hellenistic,T12-208-4
9495,T12-208-4-4,Juglet,handle,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9496,T12-208-4-4,Cooking pot,base,cooking,Local,Medium,Archaic/Hellenistic,T12-208-4
9497,T12-208-4-4,Juglet,rim,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9498,T12-208-4-4,Bowl,rim,cooking,Local,Medium,Archaic/Hellenistic,T12-208-4
9499,T12-208-4-4,Jar,base,coarse,Local,Medium,Early Bronze Age,T12-208-4
9500,T12-208-4-4,Jar,base,coarse,Local,Medium,Early Bronze Age,T12-208-4
9501,T12-208-4-4,Cup,rim,black glaze,Attic,Medium,Archaic/Hellenistic,T12-208-4
9502,T12-208-4-4,Open shape,wall,black glaze,Attic,Medium,Archaic/Hellenistic,T12-208-4
9503,T12-208-4-4,Closed shape,wall,brown glaze,Attic,Medium,Archaic/Hellenistic,T12-208-4
9504,T12-208-4-4,Undetermined,wall,black glaze,Corinthian,Medium,Archaic/Hellenistic,T12-208-4
9505,T12-208-4-4,Closed shape,neck,black glaze,Attic,Medium,Archaic/Hellenistic,T12-208-4
9506,T12-208-4-4,Amphora,wall,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9507,T12-208-4-4,Open shape,wall,black glaze,Attic,Medium,Archaic/Hellenistic,T12-208-4
9508,T12-208-4-4,Undetermined,wall,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9509,T12-208-4-4,Undetermined,wall,coarse,Local,Medium,Archaic/Hellenistic,T12-208-4
9557,T12-208-4-1,Amphora,wall,plain,Local,Medium,Undetermined,T12-208-4
9558,T12-208-4-1,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-4
9559,T12-208-4-1,Basin,wall,cooking,Import,Poor,Undetermined,T12-208-4
9560,T12-208-4-1,Undetermined,wall,burnished,Import,Poor,Undetermined,T12-208-4
9561,T12-208-4-1,Undetermined,wall,plain,Local,Poor,Undetermined,T12-208-4
9562,T12-208-4-1,Undetermined,wall,plain,Import,Poor,Undetermined,T12-208-4
9563,T12-208-4-1,Undetermined,wall,plain,Corinthian,Poor,Undetermined,T12-208-4
9564,T12-208-4-1,Undetermined,wall,coarse,Local,Poor,Undetermined,T12-208-4
9565,T12-208-4-1,Closed shape,neck,black glaze,Local,Poor,Archaic/Classical,T12-208-4
9566,T12-208-4-1,Closed shape,wall,black glaze,Local,Poor,Archaic/Classical,T12-208-4
9567,T12-208-4-1,Closed shape,wall,red glazed,Local,Poor,Archaic/Classical,T12-208-4
9568,T12-208-4-1,Undetermined,wall,red glazed,Local,Poor,Archaic/Classical,T12-208-4
9569,T12-208-4-1,Bowl,rim,black glaze,Local,Poor,Archaic,T12-208-4
9570,T12-208-4-1,Open shape,handle root,brown glaze,Local,Poor,Archaic/Classical,T12-208-4
9571,T12-208-4-1,Bowl,base,black glaze,Local,Poor,Archaic,T12-208-4
9572,T12-208-4-1,Kylix,base,black glaze,Local,Poor,Classical,T12-208-4
9573,T12-208-4-1,Hydria,rim,cooking,Import,Medium,Classical,T12-208-4
9574,T12-208-4-1,Cup,rim,black glaze,Local,Medium,Classical,T12-208-4
9575,T12-208-4-1,Jug,rim + handle,plain,Local,Medium,Undetermined,T12-208-4
9576,T12-208-4-1,Undetermined,base,plain,Local,Poor,Undetermined,T12-208-4
9577,T12-208-4-1,Cooking pot,handle,cooking,Import,Poor,Undetermined,T12-208-4
9578,T12-208-4-1,Jug,base,cooking,Import,Poor,Undetermined,T12-208-4
9579,T12-208-4-1,Table amphora,base,plain,Local,Poor,Undetermined,T12-208-4
9601,T12-208-4-2,Undetermined,wall,plain,Local,Poor,Undetermined,T12-208-4
9602,T12-208-4-2,Undetermined,wall,plain,Corinthian,Poor,Undetermined,T12-208-4
9603,T12-208-4-2,Undetermined,wall,plain,Import,Poor,Undetermined,T12-208-4
9604,T12-208-4-2,Amphora,wall,plain,Import,Poor,Undetermined,T12-208-4
9605,T12-208-4-2,Closed shape,wall,cooking,Import,Poor,Undetermined,T12-208-4
9606,T12-208-4-2,Undetermined,wall,cooking,Import,Poor,Undetermined,T12-208-4
9607,T12-208-4-2,Open shape,wall,red glazed,Local,Poor,Undetermined,T12-208-4
9608,T12-208-4-2,Open shape,wall,black glaze,Local,Poor,Archaic/Classical,T12-208-4
9609,T12-208-4-2,Closed shape,wall,painted,Import,Poor,Geometric/Archaic,T12-208-4
9610,T12-208-4-2,Cup,rim,black glaze,Local,Poor,Archaic/Classical,T12-208-4
9611,T12-208-4-2,Open shape,wall,black glaze,Local,Poor,Archaic/Classical,T12-208-4
9612,T12-208-4-2,Open shape,base,black glaze,Local,Poor,Archaic/Classical,T12-208-4
9613,T12-208-4-2,Undetermined,rim,brown glaze,Local,Poor,Archaic/Classical,T12-208-4
9614,T12-208-4-2,Closed shape,base,painted,Local,Medium,Geometric/Archaic,T12-208-4
9615,T12-208-4-2,Closed shape,base,painted,Corinthian,Medium,Geometric/Archaic,T12-208-4
9616,T12-208-4-2,Pithos,shoulder,coarse,Local,Medium,Undetermined,T12-208-4
9617,T12-208-4-2,Closed shape,handle,painted,Corinthian,Medium,Geometric/Archaic,T12-208-4
9618,T12-208-4-2,Chytra,rim,coarse,Import,Medium,Undetermined,T12-208-4
9619,T12-208-4-2,Skyphos,base,black glaze,Attic,Medium,Archaic,T12-208-4
9620,T12-208-4-2,Closed shape,base,plain,Corinthian,Poor,Undetermined,T12-208-4
9621,T12-208-4-2,Undetermined,handle,cooking,Import,Medium,Undetermined,T12-208-4
9622,T12-208-4-2,Undetermined,handle,cooking,Import,Poor,Undetermined,T12-208-4
9623,T12-208-4-2,Closed shape,rim,plain,Local,Poor,Undetermined,T12-208-4
9624,T12-208-4-2,Closed shape,handle root,plain,Local,Poor,Undetermined,T12-208-4
9728,T12-208-4-3,Krater,wall,painted,Corinthian,Medium,Geometric/Archaic,T12-208-4
9729,T12-208-4-3,Lid,rim,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9730,T12-208-4-3,Amphora,handle,plain,Corinthian,Good,Archaic/Classical,T12-208-4
9731,T12-208-4-3,Cup,base,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9732,T12-208-4-3,Closed shape,wall,painted,Attic,Medium,Archaic,T12-208-4
9733,T12-208-4-3,Undetermined,wall,painted,Attic,Medium,Geometric,T12-208-4
9734,T12-208-4-3,Cup,base,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9735,T12-208-4-3,Jar,base,Undetermined,Import,Medium,Final Neolithic/Early Bronze Age,T12-208-4
9736,T12-208-4-3,Tile,corner,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9737,T12-208-4-3,Amphora,shoulder,plain,Attic,Medium,Archaic,T12-208-4
9738,T12-208-4-3,Amphora,foot,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9739,T12-208-4-3,Amphora,foot,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9740,T12-208-4-3,Cooking pot,rim,cooking,Local,Good,Archaic/Hellenistic,T12-208-4
9741,T12-208-4-3,Amphora,handle,plain,Import,Medium,Late Antique,T12-208-4
9742,T12-208-4-3,Undetermined,base,plain,Attic,Poor,Archaic/Hellenistic,T12-208-4
9743,T12-208-4-3,Amphora,handle,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9744,T12-208-4-3,Kylix,wall,black glaze,Attic,Medium,Archaic/Classical,T12-208-4
9745,T12-208-4-3,Jug,handle,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9746,T12-208-4-3,Juglet,handle,painted,Corinthian,Medium,Archaic,T12-208-4
9747,T12-208-4-3,Undetermined,wall,white slipped,Attic,Medium,Archaic,T12-208-4
9748,T12-208-4-3,Jug,rim,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9749,T12-208-4-3,Open shape,wall,brown glaze,Attic,Medium,Archaic,T12-208-4
9750,T12-208-4-3,Lid,rim,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9751,T12-208-4-3,Bowl,rim,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9752,T12-208-4-3,Open shape,rim,plain,Attic,Poor,Archaic/Hellenistic,T12-208-4
9753,T12-208-4-3,Pithos,wall,coarse,Local,Medium,Archaic,T12-208-4
9754,T12-208-4-3,Undetermined,wall,black glaze,Attic,Poor,Archaic/Hellenistic,T12-208-4
9755,T12-208-4-3,Open shape,wall,black glaze,Attic,Poor,Archaic/Hellenistic,T12-208-4
9756,T12-208-4-3,Amphora,wall,plain,Corinthian,Poor,Archaic/Hellenistic,T12-208-4
9757,T12-208-4-3,Pithos,wall,plain,Attic,Medium,Archaic/Hellenistic,T12-208-4
9758,T12-208-4-3,Undetermined,wall,plain,Attic,Poor,Archaic/Hellenistic,T12-208-4
9759,T12-208-4-3,Undetermined,wall,plain,Import,Medium,Undetermined,T12-208-4
9760,T12-208-4-3,Amphora,wall,plain,Local,Medium,Archaic/Hellenistic,T12-208-4
9761,T12-208-4-3,Undetermined,wall,coarse,Local,Poor,Undetermined,T12-208-4
10694,T12-208-4-4,Pebble,Undetermined,Undetermined,Undetermined,Medium,Undetermined,T12-208-4
10695,T12-208-4-4,Pebble,Undetermined,Undetermined,Undetermined,Medium,Undetermined,T12-208-4
10812,T12-209-2-3,Jug,rim,plain,Local,Poor,Archaic/Hellenistic,T12-209-2
10813,T12-209-2-3,Closed shape,base,black glaze,Local,Poor,Archaic/Hellenistic,T12-209-2
10814,T12-209-2-3,Jug,handle,plain,Local,Poor,Archaic/Hellenistic,T12-209-2
10815,T12-209-2-3,Lid,rim,cooking,Local,Poor,Classical,T12-209-2
10816,T12-209-2-3,Jar,base,coarse,Local,Poor,Final Neolithic/Early Bronze Age,T12-209-2
10817,T12-209-2-3,Basin,rim,cooking,Local,Poor,Archaic/Hellenistic,T12-209-2
10818,T12-209-2-3,Bowl,rim,cooking,Local,Poor,Early Bronze Age,T12-209-2
10819,T12-209-2-3,Pithos,wall,coarse,Local,Poor,Bronze Age,T12-209-2
10820,T12-209-2-3,Undetermined,wall,coarse,Local,Poor,Bronze Age,T12-209-2
10821,T12-209-2-3,Undetermined,wall,cooking,Import,Poor,Classical,T12-209-2
10822,T12-209-2-3,Undetermined,wall,plain,Local,Poor,Archaic/Hellenistic,T12-209-2
10823,T12-209-2-3,Amphora,wall,plain,Corinthian,Poor,Archaic/Hellenistic,T12-209-2
10824,T12-209-2-3,Amphora,wall,plain,Import,Poor,Archaic/Hellenistic,T12-209-2
10877,T12-209-2-1,Undetermined,wall,cooking,Local,Poor,Archaic/Hellenistic,T12-209-2
10878,T12-209-2-1,Pithos,wall,cooking,Local,Poor,Archaic/Hellenistic,T12-209-2
10879,T12-209-2-1,Undetermined,wall,coarse,Local,Poor,Archaic/Hellenistic,T12-209-2
10880,T12-209-2-1,Undetermined,wall,coarse,Local,Poor,Archaic/Hellenistic,T12-209-2
10881,T12-209-2-1,Undetermined,wall,plain,Local,Poor,Archaic/Hellenistic,T12-209-2
10882,T12-209-2-1,Amphora,wall,plain,Import,Poor,Archaic/Hellenistic,T12-209-2
10883,T12-209-2-1,Undetermined,wall,plain,Import,Poor,Archaic/Hellenistic,T12-209-2
10884,T12-209-2-1,Undetermined,wall,black glaze,Attic,Poor,Archaic/Hellenistic,T12-209-2
10885,T12-209-2-1,Jar,neck,Undetermined,Local,Medium,Prehistoric,T12-209-2
10886,T12-209-2-1,Amphora,handle,plain,Local,Medium,Archaic/Hellenistic,T12-209-2
